time_s,heat_balance,moisture_balance,heat_quadrature_check,moisture_quadrature_check
1.652000000000000000e+03,4.326381671944524616e-12,5.017154213269523429e-13,1.739585586798670202e-16,6.527900068820802905e-18
1.653000000000000000e+03,4.343062569365038213e-12,5.016985040588089768e-13,1.741558650985099511e-16,6.527900068820802905e-18
1.654000000000000000e+03,4.356628359435937269e-12,5.017154213269523429e-13,1.743285082148225496e-16,6.529976129966033686e-18
1.655000000000000000e+03,4.368284890163525648e-12,5.017323385950957091e-13,1.743531715171529314e-16,6.529976129966033686e-18
1.656000000000000000e+03,4.380142395558830260e-12,5.016815867906656106e-13,1.744579905520569862e-16,6.529976129966033686e-18
1.657000000000000000e+03,4.398230115653363144e-12,5.017154213269523429e-13,1.747046235753607053e-16,6.538280374546957579e-18
1.658000000000000000e+03,4.417825145755773431e-12,5.016985040588089768e-13,1.749759199009947816e-16,6.546584619127883014e-18
1.659000000000000000e+03,4.434606530510145952e-12,5.017154213269523429e-13,1.752225529242984761e-16,6.546584619127883014e-18
1.660000000000000000e+03,4.448875731918055056e-12,5.017154213269523429e-13,1.753458694359503111e-16,6.550736741418345346e-18
1.661000000000000000e+03,4.460733237313359668e-12,5.017661731313823404e-13,1.753520352615329127e-16,6.550736741418345346e-18
1.662000000000000000e+03,4.473093179377957286e-12,5.017830903995257065e-13,1.754013618661936516e-16,6.550736741418345346e-18
1.663000000000000000e+03,4.484347760770110775e-12,5.017323385950957091e-13,1.756356632383321676e-16,6.552812802563575356e-18
1.664000000000000000e+03,4.493994544820527936e-12,5.017323385950957091e-13,1.757096531453232636e-16,6.552812802563575356e-18
1.665000000000000000e+03,4.503038404867794782e-12,5.017154213269523429e-13,1.758329696569751232e-16,6.556964924854037689e-18
1.666000000000000000e+03,4.511278366244192656e-12,5.017323385950957091e-13,1.759871152965399415e-16,6.556964924854037689e-18
1.667000000000000000e+03,4.519417840286732413e-12,5.017323385950957091e-13,1.761350951105221582e-16,6.556964924854037689e-18
1.668000000000000000e+03,4.526853902992262930e-12,5.016985040588089768e-13,1.762337483198436360e-16,6.566307200007578128e-18
1.669000000000000000e+03,4.533184605025349318e-12,5.016985040588089768e-13,1.764063914361562345e-16,6.574611444588502793e-18
1.670000000000000000e+03,4.539012870389143508e-12,5.016985040588089768e-13,1.767023510641206926e-16,6.574611444588502793e-18
1.671000000000000000e+03,4.544338699083644691e-12,5.016815867906656106e-13,1.769119891339288021e-16,6.574611444588502793e-18
1.672000000000000000e+03,4.550267451781296997e-12,5.016985040588089768e-13,1.770599689479110435e-16,6.574611444588502793e-18
1.673000000000000000e+03,4.555090843806505981e-12,5.016815867906656106e-13,1.771339588549021395e-16,6.582915689169426686e-18
1.674000000000000000e+03,4.559411799162421959e-12,5.016985040588089768e-13,1.772326120642236173e-16,6.582915689169426686e-18
1.675000000000000000e+03,4.563531779850620896e-12,5.016815867906656106e-13,1.774299184828665976e-16,6.587067811459889789e-18
1.676000000000000000e+03,4.567048836535668710e-12,5.016646695225223454e-13,1.775285716921880507e-16,6.595372056040814453e-18
1.677000000000000000e+03,4.571068329890009530e-12,5.016985040588089768e-13,1.777258781108310310e-16,6.595372056040814453e-18
1.678000000000000000e+03,4.574786361242774385e-12,5.016815867906656106e-13,1.779231845294740113e-16,6.595372056040814453e-18
1.679000000000000000e+03,4.577901468592388925e-12,5.016985040588089768e-13,1.779231845294740113e-16,6.595372056040814453e-18
1.680000000000000000e+03,4.579408778600266328e-12,5.016985040588089768e-13,1.781204909481169422e-16,6.595372056040814453e-18
1.681000000000000000e+03,4.857959668056071442e-12,5.083808249754271947e-13,1.782545276567625729e-16,6.598575353510995190e-18
1.682000000000000000e+03,4.835249530604046615e-12,5.083977422435705608e-13,1.784156098501077995e-16,6.601494814496476192e-18
1.683000000000000000e+03,4.806208691118936208e-12,5.083639077072838285e-13,1.786622428734114941e-16,6.608761028504785081e-18
1.684000000000000000e+03,4.788924869695271488e-12,5.083131559028538311e-13,1.788718809432196529e-16,6.609799059077400086e-18
1.685000000000000000e+03,4.795958983065367116e-12,5.083808249754271947e-13,1.789951974548714878e-16,6.609799059077400086e-18
1.686000000000000000e+03,4.815453525833919286e-12,5.083131559028538311e-13,1.790753531874451855e-16,6.613951181367863188e-18
1.687000000000000000e+03,4.826909081893789817e-12,5.083469904391405634e-13,1.791740063967666879e-16,6.620179364803556301e-18
1.688000000000000000e+03,4.845097289322181624e-12,5.083469904391405634e-13,1.792973229084185229e-16,6.625369517666634409e-18
1.689000000000000000e+03,4.859466978063948845e-12,5.083300731709971972e-13,1.794545514607746173e-16,6.630559670529711746e-18
1.690000000000000000e+03,4.870922534123819375e-12,5.083639077072838285e-13,1.796025312747568587e-16,6.634711792820174078e-18
1.691000000000000000e+03,4.890115614890796388e-12,5.083808249754271947e-13,1.797135161352435151e-16,6.638863915110636410e-18
1.692000000000000000e+03,4.902676531623111048e-12,5.083977422435705608e-13,1.798738276003909103e-16,6.638863915110636410e-18
1.693000000000000000e+03,4.912423803007386325e-12,5.083300731709971972e-13,1.798738276003909103e-16,6.640939976255867962e-18
1.694000000000000000e+03,4.932320295111372578e-12,5.083131559028538311e-13,1.799724808097124128e-16,6.649244220836791855e-18
1.695000000000000000e+03,4.949202167199603215e-12,5.083808249754271947e-13,1.801636214027727668e-16,6.649244220836791855e-18
1.696000000000000000e+03,4.959853824588605581e-12,5.083977422435705608e-13,1.803116012167549835e-16,6.653396343127254188e-18
1.697000000000000000e+03,4.972113279319345083e-12,5.083639077072838285e-13,1.804965759842327852e-16,6.655472404272485739e-18
1.698000000000000000e+03,4.992612695426481651e-12,5.083977422435705608e-13,1.805952291935542630e-16,6.659624526562948071e-18
1.699000000000000000e+03,5.010097491517863411e-12,5.083808249754271947e-13,1.806445557982149773e-16,6.659624526562948071e-18
1.700000000000000000e+03,5.023462306921046235e-12,5.083808249754271947e-13,1.808464865860448964e-16,6.659624526562948071e-18
1.701000000000000000e+03,5.034314938977765642e-12,5.083639077072838285e-13,1.809451397953663743e-16,6.659624526562948071e-18
1.702000000000000000e+03,5.050191937727411074e-12,5.083300731709971972e-13,1.811917728186700934e-16,6.667928771143871965e-18
1.703000000000000000e+03,5.070992815836124415e-12,5.083469904391405634e-13,1.812904260279915466e-16,6.670004832289103516e-18
1.704000000000000000e+03,5.089783947267666538e-12,5.083469904391405634e-13,1.813150893303219284e-16,6.670004832289103516e-18
1.705000000000000000e+03,5.103148762670849362e-12,5.083977422435705608e-13,1.815740540047908261e-16,6.678309076870028180e-18
1.706000000000000000e+03,5.114403344063002851e-12,5.083639077072838285e-13,1.817251167315643190e-16,6.678309076870028180e-18
1.707000000000000000e+03,5.126361336792166387e-12,5.083977422435705608e-13,1.818915940222943158e-16,6.679347107442643185e-18
1.708000000000000000e+03,5.144248082218981422e-12,5.083977422435705608e-13,1.820919833537285969e-16,6.679347107442643185e-18
1.709000000000000000e+03,5.166757245003289208e-12,5.083977422435705608e-13,1.820919833537285969e-16,6.679347107442643185e-18
1.710000000000000000e+03,5.187156173776567659e-12,5.083977422435705608e-13,1.821937194758413509e-16,6.679347107442643185e-18
1.711000000000000000e+03,5.202530735856920893e-12,5.083977422435705608e-13,1.821998853014239525e-16,6.687651352023568620e-18
1.712000000000000000e+03,5.215192139923093669e-12,5.083808249754271947e-13,1.823601967665713478e-16,6.698031657749723295e-18
1.713000000000000000e+03,5.226748183316823123e-12,5.083977422435705608e-13,1.824588499758928256e-16,6.698031657749723295e-18
1.714000000000000000e+03,5.241921770729458508e-12,5.083808249754271947e-13,1.827794729061876408e-16,6.702183780040186397e-18
1.715000000000000000e+03,5.259808516156274351e-12,5.083469904391405634e-13,1.829767793248306210e-16,6.702183780040186397e-18
1.716000000000000000e+03,5.279001596923251364e-12,5.083131559028538311e-13,1.832789047783776314e-16,6.702183780040186397e-18
1.717000000000000000e+03,5.298395652357944610e-12,5.083977422435705608e-13,1.834268845923598728e-16,6.702183780040186397e-18
1.718000000000000000e+03,5.313870701772155960e-12,5.083639077072838285e-13,1.836488543133331855e-16,6.710488024621110291e-18
1.719000000000000000e+03,5.325728207167460572e-12,5.083639077072838285e-13,1.838461607319761658e-16,6.710488024621110291e-18
1.720000000000000000e+03,5.336580839224180787e-12,5.083639077072838285e-13,1.839448139412976190e-16,6.710488024621110291e-18
1.721000000000000000e+03,5.347132009279324228e-12,5.083977422435705608e-13,1.842592710460098572e-16,6.718792269202034955e-18
1.722000000000000000e+03,5.359190489342346689e-12,5.083808249754271947e-13,1.844072508599920739e-16,6.727096513782958849e-18
1.723000000000000000e+03,5.369440197395914973e-12,5.083639077072838285e-13,1.845552306739742906e-16,6.727096513782958849e-18
1.724000000000000000e+03,5.377881133440029888e-12,5.084146595117138260e-13,1.846785471856261502e-16,6.731248636073421181e-18
1.725000000000000000e+03,5.385015734143985248e-12,5.083808249754271947e-13,1.847278737902868891e-16,6.731248636073421181e-18
1.726000000000000000e+03,5.391446923510929753e-12,5.083639077072838285e-13,1.850793258484946631e-16,6.731248636073421181e-18
1.727000000000000000e+03,5.398983473550318387e-12,5.083469904391405634e-13,1.850793258484946631e-16,6.731248636073421181e-18
1.728000000000000000e+03,5.405816612252697781e-12,5.083469904391405634e-13,1.853506221741287394e-16,6.740590911226961621e-18
1.729000000000000000e+03,5.411443902948774122e-12,5.083808249754271947e-13,1.854986019881109314e-16,6.744743033517423953e-18
1.730000000000000000e+03,5.416568756975559072e-12,5.083808249754271947e-13,1.855972551974324339e-16,6.744743033517423953e-18
1.731000000000000000e+03,5.421090686999192091e-12,5.083300731709971972e-13,1.857205717090842688e-16,6.744743033517423953e-18
1.732000000000000000e+03,5.426316028359834349e-12,5.083639077072838285e-13,1.858192249184057466e-16,6.753047278098347847e-18
1.733000000000000000e+03,5.430837958383468176e-12,5.083469904391405634e-13,1.858932148253968673e-16,6.761351522679273281e-18
1.734000000000000000e+03,5.434857451737808188e-12,5.083639077072838285e-13,1.860658579417094658e-16,6.767579706114966394e-18
1.735000000000000000e+03,5.438374508422856810e-12,5.083808249754271947e-13,1.861398478487005865e-16,6.773807889550659507e-18
1.736000000000000000e+03,5.441590103106328658e-12,5.083808249754271947e-13,1.863988125231694596e-16,6.774845920123275283e-18
1.737000000000000000e+03,5.445509109126811362e-12,5.083977422435705608e-13,1.864974657324909374e-16,6.774845920123275283e-18
1.738000000000000000e+03,5.448724703810284018e-12,5.083469904391405634e-13,1.867564304069598351e-16,6.776921981268506834e-18
1.739000000000000000e+03,5.451337374490604744e-12,5.084146595117138260e-13,1.869537368256027907e-16,6.776921981268506834e-18
1.740000000000000000e+03,5.452844684498482955e-12,5.083639077072838285e-13,1.870030634302635050e-16,6.781074103558968396e-18
1.741000000000000000e+03,5.435359888407101195e-12,5.146909659928919632e-13,1.871462118923885017e-16,6.782607390783570290e-18
1.742000000000000000e+03,5.460582209205588630e-12,5.146063796521753344e-13,1.872494894708969184e-16,6.784683451928801071e-18
1.743000000000000000e+03,5.490326460027709085e-12,5.146740487247486980e-13,1.874159667616269152e-16,6.788835574219263403e-18
1.744000000000000000e+03,5.493843516712756899e-12,5.146063796521753344e-13,1.875284930785092343e-16,6.789938481702667183e-18
1.745000000000000000e+03,5.484196732662339738e-12,5.146232969203185996e-13,1.875963171599177288e-16,6.792014542847898734e-18
1.746000000000000000e+03,5.464601702559929451e-12,5.146740487247486980e-13,1.877936235785607090e-16,6.792014542847898734e-18
1.747000000000000000e+03,5.449830064482727340e-12,5.146402141884619657e-13,1.879539350437081043e-16,6.792014542847898734e-18
1.748000000000000000e+03,5.432345268391345580e-12,5.146402141884619657e-13,1.881019148576903457e-16,6.798242726283591847e-18
1.749000000000000000e+03,5.421191174333050207e-12,5.146232969203185996e-13,1.881281196164163409e-16,6.798502233926746176e-18
1.750000000000000000e+03,5.400892732893630680e-12,5.146402141884619657e-13,1.882391044769030219e-16,6.808882539652901621e-18
1.751000000000000000e+03,5.388532790829033062e-12,5.146571314566053319e-13,1.883007627327289394e-16,6.813034661943363953e-18
1.752000000000000000e+03,5.375871386762860286e-12,5.146402141884619657e-13,1.884487425467111561e-16,6.813034661943363953e-18
1.753000000000000000e+03,5.355773919991156992e-12,5.146232969203185996e-13,1.884980691513718950e-16,6.813034661943363953e-18
1.754000000000000000e+03,5.341605205917106004e-12,5.146402141884619657e-13,1.886275514886063562e-16,6.817186784233826285e-18
1.755000000000000000e+03,5.330953548528103639e-12,5.146402141884619657e-13,1.888001946049189300e-16,6.821338906524287847e-18
1.756000000000000000e+03,5.313167290435145913e-12,5.146571314566053319e-13,1.889235111165707896e-16,6.825491028814750950e-18
1.757000000000000000e+03,5.291663000989424140e-12,5.146571314566053319e-13,1.890961542328833634e-16,6.825491028814750950e-18
1.758000000000000000e+03,5.278398672920100241e-12,5.146402141884619657e-13,1.891701441398744841e-16,6.833795273395675614e-18
1.759000000000000000e+03,5.266842629526370786e-12,5.146232969203185996e-13,1.894661037678389422e-16,6.837947395686137175e-18
1.760000000000000000e+03,5.250664168775149388e-12,5.146571314566053319e-13,1.896634101864818732e-16,6.837947395686137175e-18
1.761000000000000000e+03,5.230466214669587978e-12,5.146232969203185996e-13,1.898822969946639098e-16,6.837947395686137175e-18
1.762000000000000000e+03,5.211474108570328814e-12,5.146909659928919632e-13,1.900426084598113297e-16,6.842099517976599508e-18
1.763000000000000000e+03,5.197908318499428949e-12,5.146909659928919632e-13,1.901905882737935464e-16,6.844175579121831059e-18
1.764000000000000000e+03,5.186352275105699495e-12,5.146402141884619657e-13,1.902645781807846671e-16,6.844175579121831059e-18
1.765000000000000000e+03,5.169470403017468858e-12,5.146909659928919632e-13,1.904372212970972409e-16,6.846251640267061840e-18
1.766000000000000000e+03,5.147765138904030044e-12,5.146571314566053319e-13,1.904495529482624195e-16,6.848327701412293391e-18
1.767000000000000000e+03,5.127667672132326750e-12,5.146740487247486980e-13,1.908934923902090943e-16,6.848327701412293391e-18
1.768000000000000000e+03,5.112293110051973516e-12,5.146571314566053319e-13,1.909058240413742728e-16,6.858708007138448066e-18
1.769000000000000000e+03,5.100234629988951863e-12,5.146402141884619657e-13,1.909551506460350117e-16,6.877392557445528945e-18
1.770000000000000000e+03,5.088678586595222409e-12,5.146402141884619657e-13,1.910784671576868467e-16,6.877392557445528945e-18
1.771000000000000000e+03,5.070490379166831409e-12,5.146232969203185996e-13,1.913251001809905659e-16,6.877392557445528945e-18
1.772000000000000000e+03,5.048785115053391787e-12,5.146232969203185996e-13,1.914484166926424254e-16,6.887772863171685161e-18
1.773000000000000000e+03,5.028084724278538178e-12,5.146402141884619657e-13,1.915470699019639032e-16,6.891924985462147493e-18
1.774000000000000000e+03,5.011403826858024582e-12,5.145894623840319683e-13,1.916950497159461200e-16,6.896077107752609054e-18
1.775000000000000000e+03,4.997838036787124717e-12,5.146740487247486980e-13,1.919046877857542541e-16,6.904381352333533719e-18
1.776000000000000000e+03,4.985880044057961181e-12,5.146402141884619657e-13,1.920280042974061384e-16,6.904381352333533719e-18
1.777000000000000000e+03,4.973620589327222487e-12,5.146909659928919632e-13,1.920280042974061384e-16,6.912685596914457612e-18
1.778000000000000000e+03,4.957040179240567815e-12,5.146063796521753344e-13,1.923270468381618480e-16,6.920989841495382277e-18
1.779000000000000000e+03,4.940660743821629376e-12,5.146402141884619657e-13,1.924010367451529686e-16,6.920989841495382277e-18
